RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	-2599619	6086883	50.666667	-1.333333	50:40:00N	1:20:00W	30UXB1778214083	NM30-06	A	ADM1		UK	G2				N		Isle of Wight		COUNTYOFISLEOFWIGHT	County of Isle of Wight	County of Isle of Wight	ISLEOFWIGHT COUNTYOF	Isle of Wight, County of	Isle of Wight, County of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2599619	-3575324	50.666667	-1.333333	50:40:00N	1:20:00W	30UXB1778214083	NM30-06	A	ADM1		UK	G2				N				ISLEOFWIGHT	Isle of Wight	Isle of Wight	ISLEOFWIGHT	Isle of Wight	Isle of Wight		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077598	14122532	51.546858	-.108829	51:32:49N	0:06:32W	30UYC0045914603	NM30-03	A	ADM1		UK	G3				N				ISLINGTON	Islington	Islington	ISLINGTON	Islington	Islington		2010-01-14	1,2,3,4,5,6,7	1			2013-02-25		
1	6077598	6086723	51.546858	-.108829	51:32:49N	0:06:32W	30UYC0045914603	NM30-03	A	ADM1		UK	G3				N		Islington		LONDONBOROUGHOFISLINGTON	London Borough of Islington	London Borough of Islington	ISLINGTON LONDONBOROUGHOF	Islington, London Borough of	Islington, London Borough of		2010-01-14	1,2,3,4,5,6,7	2			1993-09-01		
1	6077599	14122533	51.500083	-.195404	51:30:00N	0:11:43W	30UXC9465709168	NM30-03	A	ADM1		UK	G4				N				KENSINGTONANDCHELSEA	Kensington and Chelsea	Kensington and Chelsea	KENSINGTONANDCHELSEA	Kensington and Chelsea	Kensington and Chelsea		2010-01-29	1,2,3,4,5,6,7	1			2013-02-25		
1	6077599	6086724	51.500083	-.195404	51:30:00N	0:11:43W	30UXC9465709168	NM30-03	A	ADM1		UK	G4				N		Kensington and Chelsea		ROYALLONDONBOROUGHOFKENSINGTONANDCHELSEA	Royal London Borough of Kensington and Chelsea	Royal London Borough of Kensington and Chelsea	KENSINGTONANDCHELSEA ROYALLONDONBOROUGHOF	Kensington and Chelsea, Royal London Borough of	Kensington and Chelsea, Royal London Borough of		2010-01-29	1,2,3,4,5,6,7	2			1993-09-01		
1	6077600	14122534	51.166667	.666667	51:10:00N	0:40:00E	31UCS3686870947	NM31-01	A	ADM1		UK	G5				N				KENT	Kent	Kent	KENT	Kent	Kent		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077600	6086725	51.166667	.666667	51:10:00N	0:40:00E	31UCS3686870947	NM31-01	A	ADM1		UK	G5				N		Kent		COUNTYOFKENT	County of Kent	County of Kent	KENT COUNTYOF	Kent, County of	Kent, County of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077604	14122535	53.416667	-2.833333	53:25:00N	2:50:00W	30UWE1107718636	NN30-08	A	ADM1		UK	G9				N				KNOWSLEY	Knowsley	Knowsley	KNOWSLEY	Knowsley	Knowsley		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077604	6086729	53.416667	-2.833333	53:25:00N	2:50:00W	30UWE1107718636	NN30-08	A	ADM1		UK	G9				N		Knowsley		BOROUGHOFKNOWSLEY	Borough of Knowsley	Borough of Knowsley	KNOWSLEY BOROUGHOF	Knowsley, Borough of	Knowsley, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077603	14122537	53.621872	-1.757985	53:37:19N	1:45:29W	30UWE8214842169	NN30-09	A	ADM1		UK	G8				N				KIRKLEES	Kirklees	Kirklees	KIRKLEES	Kirklees	Kirklees		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077603	6086728	53.621872	-1.757985	53:37:19N	1:45:29W	30UWE8214842169	NN30-09	A	ADM1		UK	G8				N		Kirklees		BOROUGHOFKIRKLEES	Borough of Kirklees	Borough of Kirklees	KIRKLEES BOROUGHOF	Kirklees, Borough of	Kirklees, Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	6077602	14122538	51.387709	-.286332	51:23:16N	0:17:11W	30UXB8881096436	NM30-03	A	ADM1		UK	G7				N				KINGSTONUPONTHAMES	Kingston upon Thames	Kingston upon Thames	KINGSTONUPONTHAMES	Kingston upon Thames	Kingston upon Thames		2010-08-30	1,2,3,4,5,6,7	1			2013-02-25		
1	6077602	6086727	51.387709	-.286332	51:23:16N	0:17:11W	30UXB8881096436	NM30-03	A	ADM1		UK	G7				N		Kingston upon Thames		ROYALLONDONBOROUGHOFKINGSTONUPONTHAMES	Royal London Borough of Kingston upon Thames	Royal London Borough of Kingston upon Thames	KINGSTONUPONTHAMES ROYALLONDONBOROUGHOF	Kingston upon Thames, Royal London Borough of	Kingston upon Thames, Royal London Borough of		2010-08-30	1,2,3,4,5,6,7	2			1993-09-01		
1	6077605	14122539	51.456674	-.120601	51:27:24N	0:07:14W	30UYC0003804544	NM30-03	A	ADM1		UK	H1				N				LAMBETH	Lambeth	Lambeth	LAMBETH	Lambeth	Lambeth		2010-08-30	1,2,3,4,5,6,7	1			2013-02-25		
1	6077605	6086730	51.456674	-.120601	51:27:24N	0:07:14W	30UYC0003804544	NM30-03	A	ADM1		UK	H1				N		Lambeth		LONDONBOROUGHOFLAMBETH	London Borough of Lambeth	London Borough of Lambeth	LAMBETH LONDONBOROUGHOF	Lambeth, London Borough of	Lambeth, London Borough of		2010-08-30	1,2,3,4,5,6,7	2			1993-09-01		
1	-2600654	6086881	53.888996	-2.633778	53:53:20N	2:38:02W	30UWE2406971234	NN30-08	A	ADM1		UK	H2				V				LANCASTER	Lancaster	Lancaster	LANCASTER	Lancaster	Lancaster		2010-08-31	1,2,3,4,5,6,7				1993-09-01		
1	-2600654	6086882	53.888996	-2.633778	53:53:20N	2:38:02W	30UWE2406971234	NN30-08	A	ADM1		UK	H2				N		Lancashire		COUNTYOFLANCASHIRE	County of Lancashire	County of Lancashire	LANCASHIRE COUNTYOF	Lancashire, County of	Lancashire, County of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	-2600654	-3576599	53.888996	-2.633778	53:53:20N	2:38:02W	30UWE2406971234	NN30-08	A	ADM1		UK	H2				N				LANCASHIRE	Lancashire	Lancashire	LANCASHIRE	Lancashire	Lancashire		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077606	14122543	53.816421	-1.526491	53:48:59N	1:31:35W	30UWE9700964104	NN30-09	A	ADM1		UK	H3				N				LEEDS	Leeds	Leeds	LEEDS	Leeds	Leeds		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077606	6086731	53.816421	-1.526491	53:48:59N	1:31:35W	30UWE9700964104	NN30-09	A	ADM1		UK	H3				N		Leeds		CITYANDBOROUGHOFLEEDS	City and Borough of Leeds	City and Borough of Leeds	LEEDS CITYANDBOROUGHOF	Leeds, City and Borough of	Leeds, City and Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	6077607	6086732	52.633333	-1.133333	52:38:00N	1:08:00W	30UXD2632633119	NN30-12	A	ADM1		UK	H4				N		Leicester		CITYOFLEICESTER	City of Leicester	City of Leicester	LEICESTER CITYOF	Leicester, City of	Leicester, City of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077607	14122544	52.633333	-1.133333	52:38:00N	1:08:00W	30UXD2632633119	NN30-12	A	ADM1		UK	H4				N				LEICESTER	Leicester	Leicester	LEICESTER	Leicester	Leicester		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077659	14122611	51.416667	-1.25	51:25:00N	1:15:00W	30UXB2169097614	NM30-03	A	ADM1		UK	P4				N				WESTBERKSHIRE	West Berkshire	West Berkshire	WESTBERKSHIRE	West Berkshire	West Berkshire		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077659	6086784	51.416667	-1.25	51:25:00N	1:15:00W	30UXB2169097614	NM30-03	A	ADM1		UK	P4				N		West Berkshire		DISTRICTOFWESTBERKSHIRE	District of West Berkshire	District of West Berkshire	WESTBERKSHIRE DISTRICTOF	West Berkshire, District of	West Berkshire, District of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077660	14122612	51.513878	-.161945	51:30:50N	0:09:43W	30UXC9691910792	NM30-03	A	ADM1		UK	P5				N				WESTMINSTER	Westminster	Westminster	WESTMINSTER	Westminster	Westminster		2010-08-30	1,2,3,4,5,6,7	1			2013-02-25		
1	6077660	6086785	51.513878	-.161945	51:30:50N	0:09:43W	30UXC9691910792	NM30-03	A	ADM1		UK	P5				N		Westminster		CITYANDLONDONBOROUGHOFWESTMINSTER	City and London Borough of Westminster	City and London Borough of Westminster	WESTMINSTER CITYANDLONDONBOROUGHOF	Westminster, City and London Borough of	Westminster, City and London Borough of		2010-08-30	1,2,3,4,5,6,7	2			1993-09-01		
1	-2611411	6086823	51	-.416667	51:00:00N	0:25:00W	30UXB8125953001	NM30-03	A	ADM1		UK	P6				N		West Sussex		COUNTYOFWESTSUSSEX	County of West Sussex	County of West Sussex	WESTSUSSEX COUNTYOF	West Sussex, County of	West Sussex, County of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2611411	-3589811	51	-.416667	51:00:00N	0:25:00W	30UXB8125953001	NM30-03	A	ADM1		UK	P6				N				WESTSUSSEX	West Sussex	West Sussex	WESTSUSSEX	West Sussex	West Sussex		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077661	14122613	53.5	-2.583333	53:30:00N	2:35:00W	30UWE2763827975	NN30-08	A	ADM1		UK	P7				N				WIGAN	Wigan	Wigan	WIGAN	Wigan	Wigan		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077661	6086786	53.5	-2.583333	53:30:00N	2:35:00W	30UWE2763827975	NN30-08	A	ADM1		UK	P7				N		Wigan		BOROUGHOFWIGAN	Borough of Wigan	Borough of Wigan	WIGAN BOROUGHOF	Wigan, Borough of	Wigan, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2611831	6086821	51.466667	-.666667	51:28:00N	0:40:00W	30UXC6207104304	NM30-03	A	ADM1		UK	P9				N		Windsor and Maidenhead		ROYALBOROUGHOFWINDSORANDMAIDENHEAD	Royal Borough of Windsor and Maidenhead	Royal Borough of Windsor and Maidenhead	WINDSORANDMAIDENHEAD ROYALBOROUGHOF	Windsor and Maidenhead, Royal Borough of	Windsor and Maidenhead, Royal Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2611831	-3590306	51.466667	-.666667	51:28:00N	0:40:00W	30UXC6207104304	NM30-03	A	ADM1		UK	P9				N				WINDSORANDMAIDENHEAD	Windsor and Maidenhead	Windsor and Maidenhead	WINDSORANDMAIDENHEAD	Windsor and Maidenhead	Windsor and Maidenhead		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077662	14122614	53.364052	-3.086957	53:21:51N	3:05:13W	30UVE9421312773	NN30-08	A	ADM1		UK	Q1				N				WIRRAL	Wirral	Wirral	WIRRAL	Wirral	Wirral		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077662	6086787	53.364052	-3.086957	53:21:51N	3:05:13W	30UVE9421312773	NN30-08	A	ADM1		UK	Q1				N		Wirral		BOROUGHOFWIRRAL	Borough of Wirral	Borough of Wirral	WIRRAL BOROUGHOF	Wirral, Borough of	Wirral, Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	6077663	6086788	51.416667	-.916667	51:25:00N	0:55:00W	30UXB4486698221	NM30-03	A	ADM1		UK	Q2				V				DISTRICTOFWOKINGHAM	District of Wokingham	District of Wokingham	WOKINGHAM DISTRICTOF	Wokingham, District of	Wokingham, District of		2001-09-20	1,2,3,4,5,6,7				2010-08-30		
1	6077663	14122615	51.416667	-.916667	51:25:00N	0:55:00W	30UXB4486698221	NM30-03	A	ADM1		UK	Q2				N				WOKINGHAM	Wokingham	Wokingham	WOKINGHAM	Wokingham	Wokingham		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077663	11866407	51.416667	-.916667	51:25:00N	0:55:00W	30UXB4486698221	NM30-03	A	ADM1		UK	Q2				N		Wokingham		BOROUGHOFWOKINGHAM	Borough of Wokingham	Borough of Wokingham	WOKINGHAM BOROUGHOF	Wokingham, Borough of	Wokingham, Borough of		2001-09-20	1,2,3,4,5,6,7	2			2010-08-30		
1	6077664	14122616	52.583333	-2.116667	52:35:00N	2:07:00W	30UWD5984926288	NN30-11	A	ADM1		UK	Q3				N				WOLVERHAMPTON	Wolverhampton	Wolverhampton	WOLVERHAMPTON	Wolverhampton	Wolverhampton		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077664	6086789	52.583333	-2.116667	52:35:00N	2:07:00W	30UWD5984926288	NN30-11	A	ADM1		UK	Q3				N		Wolverhampton		BOROUGHOFWOLVERHAMPTON	Borough of Wolverhampton	Borough of Wolverhampton	WOLVERHAMPTON BOROUGHOF	Wolverhampton, Borough of	Wolverhampton, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2612112	-3590622	52.166667	-2.166667	52:10:00N	2:10:00W	30UWC5699679903	NN30-11	A	ADM1		UK	Q4				V				WORCESTER	Worcester	Worcester	WORCESTER	Worcester	Worcester		2001-09-20	1,2,3,4,5,6,7				1993-09-01		
1	-2612112	6086820	52.166667	-2.166667	52:10:00N	2:10:00W	30UWC5699679903	NN30-11	A	ADM1		UK	Q4				N		Worcestershire		COUNTYOFWORCESTERSHIRE	County of Worcestershire	County of Worcestershire	WORCESTERSHIRE COUNTYOF	Worcestershire, County of	Worcestershire, County of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2612112	-3590627	52.166667	-2.166667	52:10:00N	2:10:00W	30UWC5699679903	NN30-11	A	ADM1		UK	Q4				N				WORCESTERSHIRE	Worcestershire	Worcestershire	WORCESTERSHIRE	Worcestershire	Worcestershire		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	-2612322	-3590887	53.954115	-1.064262	53:57:15N	1:03:51W	30UXE2701980152	NN30-09	A	ADM1		UK	Q5				N		York		CITYOFYORK	City of York	City of York	YORK CITYOF	York, City of	York, City of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	-2612322	-3590884	53.954115	-1.064262	53:57:15N	1:03:51W	30UXE2701980152	NN30-09	A	ADM1		UK	Q5				N				YORK	York	York	YORK	York	York		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	10875521	11863595	52.2	-.48	52:12:00N	0:28:48W	30UXC7221486276	NN30-12	A	ADM1		UK	Z5				N		Bedford	Borough	BOROUGHOFBEDFORD	Borough of Bedford	Borough of Bedford	BEDFORD BOROUGHOF	Bedford, Borough of	Bedford, Borough of		2010-08-27	1,2,3,4,5,6,7	2			2010-08-27		
1	10875521	14122617	52.2	-.48	52:12:00N	0:28:48W	30UXC7221486276	NN30-12	A	ADM1		UK	Z5				N				BEDFORD	Bedford	Bedford	BEDFORD	Bedford	Bedford		2010-08-27	1,2,3,4,5,6,7	1			2013-02-25		
1	10876239	14122618	53.168346	-2.334339	53:10:06N	2:20:04W	30UWD4449991205	NN30-08	A	ADM1		UK	Z7				N				CHESHIREEAST	Cheshire East	Cheshire East	CHESHIREEAST	Cheshire East	Cheshire East		2010-08-27	1,2,3,4,5,6,7	1			2013-02-25		
1	10876239	11864589	53.168346	-2.334339	53:10:06N	2:20:04W	30UWD4449991205	NN30-08	A	ADM1		UK	Z7				N		Cheshire East	Borough	BOROUGHOFCHESHIREEAST	Borough of Cheshire East	Borough of Cheshire East	CHESHIREEAST BOROUGHOF	Cheshire East, Borough of	Cheshire East, Borough of		2010-08-27	1,2,3,4,5,6,7	2			2010-08-27		
1	6077645	14122593	54.55	-1.333333	54:33:00N	1:20:00W	30UXF0779945995	NN30-06	A	ADM1		UK	N3				N				STOCKTONONTEES	Stockton-on-Tees	Stockton-on-Tees	STOCKTONONTEES	Stockton-on-Tees	Stockton-on-Tees		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077645	6086770	54.55	-1.333333	54:33:00N	1:20:00W	30UXF0779945995	NN30-06	A	ADM1		UK	N3				N		Stockton-on-Tees		BOROUGHOFSTOCKTONONTEES	Borough of Stockton-on-Tees	Borough of Stockton-on-Tees	STOCKTONONTEES BOROUGHOF	Stockton-on-Tees, Borough of	Stockton-on-Tees, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077646	14122594	53	-2.166667	53:00:00N	2:10:00W	30UWD5592572595	NN30-08	A	ADM1		UK	N4				N				STOKEONTRENT	Stoke-on-Trent	Stoke-on-Trent	STOKEONTRENT	Stoke-on-Trent	Stoke-on-Trent		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077646	6086771	53	-2.166667	53:00:00N	2:10:00W	30UWD5592572595	NN30-08	A	ADM1		UK	N4				N		Stoke-on-Trent		CITYOFSTOKEONTRENT	City of Stoke-on-Trent	City of Stoke-on-Trent	STOKEONTRENT CITYOF	Stoke-on-Trent, City of	Stoke-on-Trent, City of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2609091	6086834	52.166667	1	52:10:00N	1:00:00E	31UCT6321681461	NN31-10	A	ADM1		UK	N5				N		Suffolk		COUNTYOFSUFFOLK	County of Suffolk	County of Suffolk	SUFFOLK COUNTYOF	Suffolk, County of	Suffolk, County of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2609091	-3586994	52.166667	1	52:10:00N	1:00:00E	31UCT6321681461	NN31-10	A	ADM1		UK	N5				N				SUFFOLK	Suffolk	Suffolk	SUFFOLK	Suffolk	Suffolk		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077647	14122599	54.883333	-1.416667	54:53:00N	1:25:00W	30UXF0157382957	NN30-06	A	ADM1		UK	N6				N				SUNDERLAND	Sunderland	Sunderland	SUNDERLAND	Sunderland	Sunderland		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077647	6086772	54.883333	-1.416667	54:53:00N	1:25:00W	30UXF0157382957	NN30-06	A	ADM1		UK	N6				N		Sunderland		CITYANDBOROUGHOFSUNDERLAND	City and Borough of Sunderland	City and Borough of Sunderland	SUNDERLAND CITYANDBOROUGHOF	Sunderland, City and Borough of	Sunderland, City and Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2609140	6086833	51.269738	-.402165	51:16:11N	0:24:08W	30UXB8121783027	NM30-03	A	ADM1		UK	N7				N		Surrey		COUNTYOFSURREY	County of Surrey	County of Surrey	SURREY COUNTYOF	Surrey, County of	Surrey, County of		2010-08-30	1,2,3,4,5,6,7	2			1993-09-01		
1	-2609140	-3587053	51.269738	-.402165	51:16:11N	0:24:08W	30UXB8121783027	NM30-03	A	ADM1		UK	N7				N				SURREY	Surrey	Surrey	SURREY	Surrey	Surrey		2010-08-30	1,2,3,4,5,6,7	1			2013-02-25		
1	6077648	14122600	51.363473	-.179052	51:21:49N	0:10:45W	30UXB9637794023	NM30-03	A	ADM1		UK	N8				N				SUTTON	Sutton	Sutton	SUTTON	Sutton	Sutton		2010-08-30	1,2,3,4,5,6,7	1			2013-02-25		
1	6077648	6086773	51.363473	-.179052	51:21:49N	0:10:45W	30UXB9637794023	NM30-03	A	ADM1		UK	N8				N		Sutton		LONDONBOROUGHOFSUTTON	London Borough of Sutton	London Borough of Sutton	SUTTON LONDONBOROUGHOF	Sutton, London Borough of	Sutton, London Borough of		2010-08-30	1,2,3,4,5,6,7	2			1993-09-01		
1	6077649	14122601	51.583333	-1.75	51:35:00N	1:45:00W	30UWC8660615437	NM30-03	A	ADM1		UK	N9				N				SWINDON	Swindon	Swindon	SWINDON	Swindon	Swindon		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077649	6086774	51.583333	-1.75	51:35:00N	1:45:00W	30UWC8660615437	NM30-03	A	ADM1		UK	N9				N		Swindon		BOROUGHOFSWINDON	Borough of Swindon	Borough of Swindon	SWINDON BOROUGHOF	Swindon, Borough of	Swindon, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077650	14122602	53.474356	-2.064978	53:28:28N	2:03:54W	30UWE6205925448	NN30-08	A	ADM1		UK	O1				N				TAMESIDE	Tameside	Tameside	TAMESIDE	Tameside	Tameside		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077650	6086775	53.474356	-2.064978	53:28:28N	2:03:54W	30UWE6205925448	NN30-08	A	ADM1		UK	O1				N		Tameside		BOROUGHOFTAMESIDE	Borough of Tameside	Borough of Tameside	TAMESIDE BOROUGHOF	Tameside, Borough of	Tameside, Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	6077651	14122603	52.726491	-2.484028	52:43:35N	2:29:03W	30UWD3484541970	NN30-11	A	ADM1		UK	O2				N				TELFORDANDWREKIN	Telford and Wrekin	Telford and Wrekin	TELFORDANDWREKIN	Telford and Wrekin	Telford and Wrekin		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077651	6086776	52.726491	-2.484028	52:43:35N	2:29:03W	30UWD3484541970	NN30-11	A	ADM1		UK	O2				N		Telford and Wrekin		DISTRICTOFTELFORDANDWREKIN	District of Telford and Wrekin	District of Telford and Wrekin	TELFORDANDWREKIN DISTRICTOF	Telford and Wrekin, District of	Telford and Wrekin, District of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	-2609771	6086832	51.505681	.386213	51:30:20N	0:23:10E	31UCT1860709300	NM31-01	A	ADM1		UK	O3				N		Thurrock		BOROUGHOFTHURROCK	Borough of Thurrock	Borough of Thurrock	THURROCK BOROUGHOF	Thurrock, Borough of	Thurrock, Borough of		2010-08-30	1,2,3,4,5,6,7	2			1993-09-01		
1	-2609771	-3587812	51.505681	.386213	51:30:20N	0:23:10E	31UCT1860709300	NM31-01	A	ADM1		UK	O3				N				THURROCK	Thurrock	Thurrock	THURROCK	Thurrock	Thurrock		2010-08-30	1,2,3,4,5,6,7	1			2013-02-25		
1	6077652	14122604	50.416667	-3.533333	50:25:00N	3:32:00W	30UVA6210985095	NM30-05	A	ADM1		UK	O4				N				TORBAY	Torbay	Torbay	TORBAY	Torbay	Torbay		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077652	6086777	50.416667	-3.533333	50:25:00N	3:32:00W	30UVA6210985095	NM30-05	A	ADM1		UK	O4				N		Torbay		BOROUGHOFTORBAY	Borough of Torbay	Borough of Torbay	TORBAY BOROUGHOF	Torbay, Borough of	Torbay, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2610063	6086831	51.52065	-.036489	51:31:14N	0:02:11W	30UYC0559211890	NM30-03	A	ADM1		UK	O5				N		Tower Hamlets		LONDONBOROUGHOFTOWERHAMLETS	London Borough of Tower Hamlets	London Borough of Tower Hamlets	TOWERHAMLETS LONDONBOROUGHOF	Tower Hamlets, London Borough of	Tower Hamlets, London Borough of		2010-08-30	1,2,3,4,5,6,7	2			1993-09-01		
1	-2610063	-3588163	51.52065	-.036489	51:31:14N	0:02:11W	30UYC0559211890	NM30-03	A	ADM1		UK	O5				N				TOWERHAMLETS	Tower Hamlets	Tower Hamlets	TOWERHAMLETS	Tower Hamlets	Tower Hamlets		2010-08-30	1,2,3,4,5,6,7	1			2013-02-25		
1	6077653	14122605	53.41854	-2.356023	53:25:07N	2:21:22W	30UWE4279819024	NN30-08	A	ADM1		UK	O6				N				TRAFFORD	Trafford	Trafford	TRAFFORD	Trafford	Trafford		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077653	6086778	53.41854	-2.356023	53:25:07N	2:21:22W	30UWE4279819024	NN30-08	A	ADM1		UK	O6				N		Trafford		BOROUGHOFTRAFFORD	Borough of Trafford	Borough of Trafford	TRAFFORD BOROUGHOF	Trafford, Borough of	Trafford, Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	6077654	14122606	53.666667	-1.416667	53:40:00N	1:25:00W	30UXE0461047600	NN30-09	A	ADM1		UK	O7				N				WAKEFIELD	Wakefield	Wakefield	WAKEFIELD	Wakefield	Wakefield		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077654	6086779	53.666667	-1.416667	53:40:00N	1:25:00W	30UXE0461047600	NN30-09	A	ADM1		UK	O7				N		Wakefield		CITYANDBOROUGHOFWAKEFIELD	City and Borough of Wakefield	City and Borough of Wakefield	WAKEFIELD CITYANDBOROUGHOF	Wakefield, City and Borough of	Wakefield, City and Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077655	14122607	52.583333	-2	52:35:00N	2:00:00W	30UWD6775426391	NN30-12	A	ADM1		UK	O8				N				WALSALL	Walsall	Walsall	WALSALL	Walsall	Walsall		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077655	6086780	52.583333	-2	52:35:00N	2:00:00W	30UWD6775426391	NN30-12	A	ADM1		UK	O8				N		Walsall		BOROUGHOFWALSALL	Borough of Walsall	Borough of Walsall	WALSALL BOROUGHOF	Walsall, Borough of	Walsall, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077656	14122608	51.596921	-.013679	51:35:49N	0:00:49W	30UYC0682720434	NM30-03	A	ADM1		UK	O9				N				WALTHAMFOREST	Waltham Forest	Waltham Forest	WALTHAMFOREST	Waltham Forest	Waltham Forest		2010-08-30	1,2,3,4,5,6,7	1			2013-02-25		
1	6077656	6086781	51.596921	-.013679	51:35:49N	0:00:49W	30UYC0682720434	NM30-03	A	ADM1		UK	O9				N		Waltham Forest		LONDONBOROUGHOFWALTHAMFOREST	London Borough of Waltham Forest	London Borough of Waltham Forest	WALTHAMFOREST LONDONBOROUGHOF	Waltham Forest, London Borough of	Waltham Forest, London Borough of		2010-08-30	1,2,3,4,5,6,7	2			1993-09-01		
1	6077657	14122609	51.451809	-.192402	51:27:07N	0:11:33W	30UXC9507103809	NM30-03	A	ADM1		UK	P1				N				WANDSWORTH	Wandsworth	Wandsworth	WANDSWORTH	Wandsworth	Wandsworth		2010-01-29	1,2,3,4,5,6,7	1			2013-02-25		
1	6077657	6086782	51.451809	-.192402	51:27:07N	0:11:33W	30UXC9507103809	NM30-03	A	ADM1		UK	P1				N		Wandsworth		LONDONBOROUGHOFWANDSWORTH	London Borough of Wandsworth	London Borough of Wandsworth	WANDSWORTH LONDONBOROUGHOF	Wandsworth, London Borough of	Wandsworth, London Borough of		2010-01-29	1,2,3,4,5,6,7	2			1993-09-01		
1	6077658	6086783	53.39196	-2.566	53:23:31N	2:33:58W	30UWE2886115962	NN30-08	A	ADM1		UK	P2				N		Warrington		BOROUGHOFWARRINGTON	Borough of Warrington	Borough of Warrington	WARRINGTON BOROUGHOF	Warrington, Borough of	Warrington, Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	6077658	14122610	53.39196	-2.566	53:23:31N	2:33:58W	30UWE2886115962	NN30-08	A	ADM1		UK	P2				N				WARRINGTON	Warrington	Warrington	WARRINGTON	Warrington	Warrington		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
